profiling/Time taken: GRPOTrainer.transformers.generate,_step,_runtime,_timestamp,train/global_step,profiling/Time taken: GRPOTrainer._get_per_token_logps_and_entropies,reward/synthesizability,reward/boltz2_pose_conf,reward/non_finite_zeroed,reward/crashes_total,reward/structural_alerts,reward/spectrum_breadth,reward/predicted_mic,profiling/Time taken: GRPOTrainer.reward_callable,reward/embedding_novelty,reward/resistance_robustness,reward/hemolysis_safety,reward/validity,reward/pareto_entry,reward/drug_likeness_qed,reward/novelty,profiling/Time taken: GRPOTrainer._calculate_rewards,profiling/Time taken: GRPOTrainer._prepare_inputs,profiling/Time taken: GRPOTrainer.compute_loss,train/entropy,train/clip_ratio/region_mean,train/completions/mean_terminated_length,train/rewards/reward_callable/std,train/clip_ratio/high_max,train/step_time,train/reward,train/num_tokens,train/kl,train/completions/min_terminated_length,train/loss,train/grad_norm,train/completions/min_length,train/clip_ratio/low_min,train/learning_rate,train/clip_ratio/low_mean,train/completions/mean_length,train/epoch,train/rewards/reward_callable/mean,train/frac_reward_zero_std,train/completions/max_terminated_length,train/completions/clipped_ratio,train/clip_ratio/high_mean,train/reward_std,train/completions/max_length
,3075,10280.38618371,1778120711.477431,55,,,,,,,,,,,,,,,,,,,0.49961847899248824,,,,,,,,,,,,,,,,,,,,,,,,,
,3076,10281.465302564,1778120712.5564487,55,,,,,,,,,,,,,,,,,,4.457993782125413e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3077,10281.823955618,1778120712.915212,55,0.3583684490004089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3078,10281.963807568,1778120713.0549054,55,,,,,,,,,,,,,,,,,,,0.4982577299961122,,,,,,,,,,,,,,,,,,,,,,,,,
141.0700816900062,3079,10424.150396396,1778120855.241488,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3080,10432.131383292,1778120863.207382,55,7.922024692001287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3081,10432.302341379,1778120863.3936265,55,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015011490031611174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3082,10432.302628303,1778120863.3939824,55,,,,,,,,,,,,,,,,,0.0019578759965952486,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3083,10432.304383214,1778120863.3956094,55,,,,,,,,,,,,,,,,,,149.2266635119886,,,,,,,,,,,,,,,,,,,,,,,,,,
,3084,10432.751501866,1778120863.8425505,55,0.44664231699425727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3085,10432.905508358,1778120863.996652,55,,,,,,,,,,,,,,,,,,,0.6008679150108946,,,,,,,,,,,,,,,,,,,,,,,,,
,3086,10433.965495909,1778120865.0565782,55,,,,,,,,,,,,,,,,,,4.981993697583675e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3087,10434.300017603,1778120865.3912125,55,0.33409667199885007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3088,10434.453234102,1778120865.5443397,55,,,,,,,,,,,,,,,,,,,0.4875311089999741,,,,,,,,,,,,,,,,,,,,,,,,,
,3089,10435.512784278,1778120866.6038284,55,,,,,,,,,,,,,,,,,,4.489003913477063e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3090,10435.8643666,1778120866.9555616,55,0.3512786880019121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3091,10436.000946035,1778120867.0920517,55,,,,,,,,,,,,,,,,,,,0.48797846501111053,,,,,,,,,,,,,,,,,,,,,,,,,
,3092,10437.057802623,1778120868.148958,55,,,,,,,,,,,,,,,,,,4.364992491900921e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3093,10437.39836257,1778120868.4896064,55,0.3402660120045766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3094,10437.545208406,1778120868.6363506,55,,,,,,,,,,,,,,,,,,,0.48720617800427135,,,,,,,,,,,,,,,,,,,,,,,,,
,3095,10438.602297527,1778120869.6933873,55,,,,,,,,,,,,,,,,,,3.845998435281217e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3096,10438.964107938,1778120870.0553122,55,0.3612219799979357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3097,10439.140291999,1778120870.231477,55,,,,,,,,,,,,,,,,,,,0.5378719450091012,,,,,,,,,,,,,,,,,,,,,,,,,
,3098,10440.262831892,1778120871.353849,55,,,,,,,,,,,,,,,,,,4.258996341377497e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3099,10440.604040289,1778120871.6951206,55,0.34088341701135505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3100,10440.751462461,1778120871.8425019,55,,,,,,,,,,,,,,,,,,,0.4884919289906975,,,,,,,,,,,,,,,,,,,,,,,,,
,3101,10441.807600982,1778120872.898542,55,,,,,,,,,,,,,,,,,,4.146000719629228e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3102,10442.19825513,1778120873.289469,55,0.39046614499238785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3103,10442.34493498,1778120873.436055,55,,,,,,,,,,,,,,,,,,,0.5373194700077875,,,,,,,,,,,,,,,,,,,,,,,,,
,3104,10443.467217695,1778120874.5583835,55,,,,,,,,,,,,,,,,,,3.879002179019153e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3105,10443.831604687,1778120874.9228544,55,0.36403415400127415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3106,10444.001083955,1778120875.0920672,55,,,,,,,,,,,,,,,,,,,0.5335156679939246,,,,,,,,,,,,,,,,,,,,,,,,,
,3107,10445.065622364,1778120876.1567981,55,,,,,,,,,,,,,,,,,,4.150002496317029e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3108,10445.443898105,1778120876.5351005,55,0.3779352870042203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3109,10445.599618809,1778120876.6905017,55,,,,,,,,,,,,,,,,,,,0.5335449400008656,,,,,,,,,,,,,,,,,,,,,,,,,
,3110,10446.719308407,1778120877.8103242,55,,,,,,,,,,,,,,,,,,4.2100000428035855e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3111,10447.151989087,1778120878.2431462,55,0.4324839369946858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3112,10447.28593043,1778120878.3770404,55,,,,,,,,,,,,,,,,,,,0.5665533080027672,,,,,,,,,,,,,,,,,,,,,,,,,
,3113,10448.340129063,1778120879.4311926,55,,,,,,,,,,,,,,,,,,4.393004928715527e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3114,10448.712817027,1778120879.804022,55,0.37238659999275114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3115,10448.874776608,1778120879.9658425,55,,,,,,,,,,,,,,,,,,,0.5344251279893797,,,,,,,,,,,,,,,,,,,,,,,,,
,3116,10449.993826929,1778120881.0849314,55,,,,,,,,,,,,,,,,,,4.118992364965379e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3117,10450.381198209,1778120881.4724057,55,0.38697239800239913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3118,10450.532460621,1778120881.6235356,55,,,,,,,,,,,,,,,,,,,0.5384360230091261,,,,,,,,,,,,,,,,,,,,,,,,,
,3119,10451.653007838,1778120882.7440512,55,,,,,,,,,,,,,,,,,,4.198009264655411e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3120,10451.989085946,1778120883.0801997,55,0.33578651399875525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3121,10452.14499871,1778120883.235994,55,,,,,,,,,,,,,,,,,,,0.4917829080077354,,,,,,,,,,,,,,,,,,,,,,,,,
,3122,10453.205828311,1778120884.2967947,55,,,,,,,,,,,,,,,,,,4.1969906305894256e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3123,10453.588046396,1778120884.67924,55,0.38194106200535316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3124,10453.741721639,1778120884.8327224,55,,,,,,,,,,,,,,,,,,,0.5356879640021361,,,,,,,,,,,,,,,,,,,,,,,,,
,3125,10454.860472447,1778120885.9515982,55,,,,,,,,,,,,,,,,,,3.998997271992266e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3126,10455.194526671,1778120886.2857783,55,0.333713252999587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3127,10455.352857515,1778120886.4439611,55,,,,,,,,,,,,,,,,,,,0.4921553799940739,,,,,,,,,,,,,,,,,,,,,,,,,
,3128,10456.41223922,1778120887.5033998,55,,,,,,,,,,,,,,,,,,4.10499342251569e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3129,10456.790730374,1778120887.8819733,55,0.3781187040003715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3130,10456.945887962,1778120888.0369856,55,,,,,,,,,,,,,,,,,,,0.5334171810100088,,,,,,,,,,,,,,,,,,,,,,,,,
,3131,10458.078593995,1778120889.1690996,60,,,,,,,,,,,,,,,,,,,,0.04673389177769423,0.0,0.8,0.09246970266103745,0.0,172.53443599422172,0.036090337485074994,1322791.0,7.0349897219100965,0.8,0.2826176881790161,394.4960021972656,820.0,0.0,4.970236249616108e-07,0.0,1011.25,0.010409437890353921,0.036090337485074994,0.4,0.8,0.9875,0.0,0.0924696996808052,1024.0
140.4522215219913,3132,10598.554483856,1778121029.6455812,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3133,10606.517437224,1778121037.5984633,60,7.9082703570020385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3134,10607.041692234,1778121038.132895,60,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34950788199785165,0.0011183161851633823,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3135,10607.04196419,1778121038.1332116,60,,,,,,,,,,,,,,,,,0.3499308650061721,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3136,10607.043593846,1778121038.1348386,60,,,,,,,,,,,,,,,,,,148.94379851299163,,,,,,,,,,,,,,,,,,,,,,,,,,
,3137,10607.397881201,1778121038.4890754,60,0.3539726439921651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3138,10607.551234188,1778121038.6423051,60,,,,,,,,,,,,,,,,,,,0.5072865080001066,,,,,,,,,,,,,,,,,,,,,,,,,
,3139,10608.60542163,1778121039.696525,60,,,,,,,,,,,,,,,,,,4.071000148542225e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3140,10609.156683142,1778121040.2476747,60,0.5506083229993237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3141,10609.176772438,1778121040.2678423,60,,,,,,,,,,,,,,,,,,,0.5711030719976407,,,,,,,,,,,,,,,,,,,,,,,,,
,3142,10610.297874688,1778121041.3889687,60,,,,,,,,,,,,,,,,,,4.850007826462388e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3143,10610.673580856,1778121041.764728,60,0.37535376798768993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3144,10610.834008735,1778121041.9249964,60,,,,,,,,,,,,,,,,,,,0.5358459699928062,,,,,,,,,,,,,,,,,,,,,,,,,
,3145,10611.955260649,1778121043.046319,60,,,,,,,,,,,,,,,,,,4.186003934592009e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3146,10612.33720724,1778121043.428402,60,0.3814242490043398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3147,10612.490241554,1778121043.5812345,60,,,,,,,,,,,,,,,,,,,0.5347416709992103,,,,,,,,,,,,,,,,,,,,,,,,,
,3148,10613.611432171,1778121044.7024434,60,,,,,,,,,,,,,,,,,,4.1099992813542485e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3149,10613.94227586,1778121045.033449,60,0.33036716499191243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3150,10614.097197213,1778121045.188203,60,,,,,,,,,,,,,,,,,,,0.48554901499301195,,,,,,,,,,,,,,,,,,,,,,,,,
,3151,10615.147121469,1778121046.2382584,60,,,,,,,,,,,,,,,,,,4.396002623252571e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3152,10615.527990884,1778121046.6190617,60,0.3804278439929476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3153,10615.683500895,1778121046.7743905,60,,,,,,,,,,,,,,,,,,,0.5359418860025471,,,,,,,,,,,,,,,,,,,,,,,,,
,3154,10616.802050701,1778121047.893025,60,,,,,,,,,,,,,,,,,,4.14099486079067e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3155,10617.132003509,1778121048.2230725,60,0.3295489979936974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3156,10617.287870926,1778121048.378791,60,,,,,,,,,,,,,,,,,,,0.48559917099191807,,,,,,,,,,,,,,,,,,,,,,,,,
,3157,10618.33774034,1778121049.4287202,60,,,,,,,,,,,,,,,,,,4.086003173142672e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3158,10618.686181982,1778121049.7771716,60,0.34787839199998416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3159,10618.828318952,1778121049.91924,60,,,,,,,,,,,,,,,,,,,0.4903573689953191,,,,,,,,,,,,,,,,,,,,,,,,,
,3160,10619.883992453,1778121050.9750805,60,,,,,,,,,,,,,,,,,,3.7429999792948365e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3161,10620.247151244,1778121051.338349,60,0.3628332850057632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3162,10620.415971839,1778121051.5069163,60,,,,,,,,,,,,,,,,,,,0.5316380069998559,,,,,,,,,,,,,,,,,,,,,,,,,
,3163,10621.528848454,1778121052.6199944,60,,,,,,,,,,,,,,,,,,4.016997991129756e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3164,10621.874163963,1778121052.96533,60,0.3448723009933019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3165,10622.015005036,1778121053.1060197,60,,,,,,,,,,,,,,,,,,,0.4858644459891366,,,,,,,,,,,,,,,,,,,,,,,,,
,3166,10623.066439555,1778121054.1575687,60,,,,,,,,,,,,,,,,,,3.7980062188580632e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3167,10623.568406769,1778121054.6595013,60,0.5013669440086232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3168,10623.659209018,1778121054.75024,60,,,,,,,,,,,,,,,,,,,0.5924839640065329,,,,,,,,,,,,,,,,,,,,,,,,,
,3169,10624.776020117,1778121055.8671398,60,,,,,,,,,,,,,,,,,,4.255998646840453e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3170,10625.123097401,1778121056.2141812,60,0.3464699999894947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3171,10625.267082734,1778121056.3580484,60,,,,,,,,,,,,,,,,,,,0.4907059039978776,,,,,,,,,,,,,,,,,,,,,,,,,
,3172,10626.322849286,1778121057.4138243,60,,,,,,,,,,,,,,,,,,4.018002073280513e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3173,10626.68219467,1778121057.773389,60,0.3590974160033511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3174,10626.857264912,1778121057.9482543,60,,,,,,,,,,,,,,,,,,,0.5342050659965025,,,,,,,,,,,,,,,,,,,,,,,,,
,3175,10627.975947716,1778121059.066978,60,,,,,,,,,,,,,,,,,,3.906010533683002e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3176,10628.315213128,1778121059.4062862,60,0.3389147270063404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3177,10628.462259362,1778121059.5532484,60,,,,,,,,,,,,,,,,,,,0.4860999160009669,,,,,,,,,,,,,,,,,,,,,,,,,
,3178,10629.511553789,1778121060.6027036,60,,,,,,,,,,,,,,,,,,3.93400841858238e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3179,10629.843386435,1778121060.9344506,60,0.3312635180045618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3180,10630.000401104,1778121061.0913565,60,,,,,,,,,,,,,,,,,,,0.4885049290023744,,,,,,,,,,,,,,,,,,,,,,,,,
,3181,10631.053921299,1778121062.144997,60,,,,,,,,,,,,,,,,,,3.465000190772116e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3182,10631.435555947,1778121062.5267212,60,0.3810539200057974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3183,10631.591928102,1778121062.683085,60,,,,,,,,,,,,,,,,,,,0.5378435699967667,,,,,,,,,,,,,,,,,,,,,,,,,
139.90252202599368,3184,10772.666171428,1778121203.757168,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3185,10780.70133677,1778121211.7773669,60,7.9733356420038035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3186,10780.855390448,1778121211.9465237,60,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001415776991052553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3187,10780.855764703,1778121211.947094,60,,,,,,,,,,,,,,,,,0.0020964069990441203,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3188,10780.85750498,1778121211.9487495,60,,,,,,,,,,,,,,,,,,148.0964430669992,,,,,,,,,,,,,,,,,,,,,,,,,,
,3189,10781.216822467,1778121212.3079464,60,0.35889324100571685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3190,10781.390846966,1778121212.481827,60,,,,,,,,,,,,,,,,,,,0.532899718004046,,,,,,,,,,,,,,,,,,,,,,,,,
,3191,10782.451556019,1778121213.5427508,60,,,,,,,,,,,,,,,,,,4.13600355386734e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3192,10782.837901831,1778121213.9290454,60,0.3859411550074583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3193,10782.988888178,1778121214.0799708,60,,,,,,,,,,,,,,,,,,,0.5370506890030811,,,,,,,,,,,,,,,,,,,,,,,,,
,3194,10784.111988733,1778121215.2030041,60,,,,,,,,,,,,,,,,,,4.847999662160873e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3195,10784.470501186,1778121215.5616324,60,0.3581957649876131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3196,10784.645286473,1778121215.7362509,60,,,,,,,,,,,,,,,,,,,0.533059470995795,,,,,,,,,,,,,,,,,,,,,,,,,
,3197,10785.763427194,1778121216.8543386,60,,,,,,,,,,,,,,,,,,4.304005415178835e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3198,10786.297516069,1778121217.3887222,60,0.5339460169925587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3199,10786.327249174,1778121217.418454,60,,,,,,,,,,,,,,,,,,,0.5638469630066538,,,,,,,,,,,,,,,,,,,,,,,,,
,3200,10787.444075563,1778121218.5352466,60,,,,,,,,,,,,,,,,,,4.241999704390764e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3201,10787.824271219,1778121218.9153738,60,0.37955135700758547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3202,10787.976072987,1778121219.067176,60,,,,,,,,,,,,,,,,,,,0.5317685759946471,,,,,,,,,,,,,,,,,,,,,,,,,
,3203,10789.040962505,1778121220.132023,60,,,,,,,,,,,,,,,,,,4.086003173142672e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3204,10789.373930179,1778121220.4651875,60,0.3327884510072181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3205,10789.532607939,1778121220.623615,60,,,,,,,,,,,,,,,,,,,0.49141916100052185,,,,,,,,,,,,,,,,,,,,,,,,,
,3206,10790.591006006,1778121221.6821883,60,,,,,,,,,,,,,,,,,,4.004992661066353e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3207,10790.968773796,1778121222.0598755,60,0.3773662560124649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3208,10791.124092212,1778121222.214997,60,,,,,,,,,,,,,,,,,,,0.5326327729999321,,,,,,,,,,,,,,,,,,,,,,,,,
,3209,10792.243141156,1778121223.3340971,60,,,,,,,,,,,,,,,,,,5.465000867843628e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3210,10792.601910957,1778121223.6930604,60,0.3584706670080777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3211,10792.776744362,1778121223.867887,60,,,,,,,,,,,,,,,,,,,0.5336067869939143,,,,,,,,,,,,,,,,,,,,,,,,,
,3212,10793.895780841,1778121224.986788,60,,,,,,,,,,,,,,,,,,4.086003173142672e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3213,10794.262088296,1778121225.3531537,60,0.36591757299902383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3214,10794.433246748,1778121225.5240939,60,,,,,,,,,,,,,,,,,,,0.5371076070005074,,,,,,,,,,,,,,,,,,,,,,,,,
,3215,10795.554389235,1778121226.6454108,60,,,,,,,,,,,,,,,,,,3.959998139180243e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3216,10795.935574522,1778121227.0267255,60,0.3809123980026925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3217,10796.092041714,1778121227.182819,60,,,,,,,,,,,,,,,,,,,0.5372150339971995,,,,,,,,,,,,,,,,,,,,,,,,,
,3218,10797.212115786,1778121228.3031626,60,,,,,,,,,,,,,,,,,,3.641995135694742e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3219,10797.547114428,1778121228.638258,60,0.3346462670015171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3220,10797.704781125,1778121228.7958875,60,,,,,,,,,,,,,,,,,,,0.4925537499948405,,,,,,,,,,,,,,,,,,,,,,,,,
,3221,10798.761805865,1778121229.852768,60,,,,,,,,,,,,,,,,,,3.5249977372586727e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3222,10799.106290738,1778121230.1975346,60,0.344191783995484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3223,10799.247396352,1778121230.3383658,60,,,,,,,,,,,,,,,,,,,0.48534478100191336,,,,,,,,,,,,,,,,,,,,,,,,,
,3224,10800.297627968,1778121231.3887322,60,,,,,,,,,,,,,,,,,,4.3000036384910345e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3225,10800.814296648,1778121231.9053454,60,0.51614181700279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3226,10800.834703066,1778121231.9257202,60,,,,,,,,,,,,,,,,,,,0.5367765539995162,,,,,,,,,,,,,,,,,,,,,,,,,
,3227,10801.893734761,1778121232.98491,60,,,,,,,,,,,,,,,,,,4.226996679790318e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3228,10802.244806824,1778121233.3359408,60,0.3506732490059221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3229,10802.382149566,1778121233.4732263,60,,,,,,,,,,,,,,,,,,,0.4881701179983793,,,,,,,,,,,,,,,,,,,,,,,,,
,3230,10803.435508754,1778121234.5265806,60,,,,,,,,,,,,,,,,,,6.597998435609043e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3231,10803.777629314,1778121234.868753,60,0.3416975599975558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3232,10803.920976567,1778121235.0118659,60,,,,,,,,,,,,,,,,,,,0.4851231299981009,,,,,,,,,,,,,,,,,,,,,,,,,
,3233,10804.973164964,1778121236.0641804,60,,,,,,,,,,,,,,,,,,4.2199972085654736e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3234,10805.308937965,1778121236.4000113,60,0.3355068009987008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3235,10805.463515431,1778121236.554471,60,,,,,,,,,,,,,,,,,,,0.49013468400517013,,,,,,,,,,,,,,,,,,,,,,,,,
140.34755297099764,3236,10946.907170564,1778121377.9982803,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3237,10954.955573621,1778121386.0366943,60,7.993982061001589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3238,10955.550774326,1778121386.6416433,60,,0.02720652446104074,0.0,0.0,0.0,0.03125000000000001,0.0,0.01930084982455172,0.436280337991775,0.0001283053830368158,0.0,0.024999999999999994,0.0625,0.0,0.0017974837038217922,0.0201518969383626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3239,10955.550814541,1778121386.6419482,60,,,,,,,,,,,,,,,,,0.43668727300246246,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3240,10955.552479629,1778121386.6437018,60,,,,,,,,,,,,,,,,,,148.99557962000836,,,,,,,,,,,,,,,,,,,,,,,,,,
,3241,10955.913065538,1778121387.004252,60,0.36025068500021007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3242,10956.088577821,1778121387.1796682,60,,,,,,,,,,,,,,,,,,,0.5358015370002249,,,,,,,,,,,,,,,,,,,,,,,,,
,3243,10957.21178184,1778121388.30295,60,,,,,,,,,,,,,,,,,,4.083005478605628e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3244,10957.567279066,1778121388.6585279,60,0.3551528980024159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3245,10957.706369121,1778121388.7976346,60,,,,,,,,,,,,,,,,,,,0.4945117199968081,,,,,,,,,,,,,,,,,,,,,,,,,
,3246,10958.772321663,1778121389.863501,60,,,,,,,,,,,,,,,,,,4.292989615350962e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3247,10959.15101548,1778121390.2422621,60,0.37840357499953825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3248,10959.313054561,1778121390.4041488,60,,,,,,,,,,,,,,,,,,,0.5404762239923002,,,,,,,,,,,,,,,,,,,,,,,,,
,3249,10960.441700484,1778121391.5328887,60,,,,,,,,,,,,,,,,,,4.2769970605149865e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,3250,10960.793076328,1778121391.8842866,60,0.3509781939937966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
